n_image,percentage,split
1,0.8930007215750954,vg_noun
1,0.824760333986187,vg_noun
1,0.8983609937119884,vg_noun
1,0.9376352953303783,vg_noun
1,0.9242346149881455,vg_noun
1,0.9241315328316668,vg_noun
1,0.9012472940933924,vg_noun
1,0.9448510462838883,vg_noun
1,0.9188743428512525,vg_noun
1,0.97196165343779,vg_noun
2,0.9699000103082156,vg_noun
2,0.9411400886506546,vg_noun
2,0.9373260488609422,vg_noun
2,0.9551592619317596,vg_noun
2,0.8654777857952788,vg_noun
2,0.9753633646015875,vg_noun
2,0.9655705597361097,vg_noun
2,0.9653643954231522,vg_noun
2,0.979486650860736,vg_noun
2,0.9858777445624163,vg_noun
3,0.9663952169879394,vg_noun
3,0.9846407586846717,vg_noun
3,0.9801051437996083,vg_noun
3,0.9786619936089063,vg_noun
3,0.9894856200391712,vg_noun
3,0.9750541181321514,vg_noun
3,0.7930110297907432,vg_noun
3,0.9605195340686528,vg_noun
3,0.9479435109782497,vg_noun
3,0.9774250077311617,vg_noun
4,0.9725801463766622,vg_noun
4,0.9706215854035667,vg_noun
4,0.8671271002989382,vg_noun
4,0.9398000206164313,vg_noun
4,0.9925780847335326,vg_noun
4,0.9735078857849706,vg_noun
4,0.975360824742268,vg_noun
4,0.9824760333986187,vg_noun
4,0.9909287702298732,vg_noun
4,0.9697969281517369,vg_noun
5,0.978043500670034,vg_noun
5,0.9779404185135553,vg_noun
5,0.9792804865477786,vg_noun
5,0.9770126791052469,vg_noun
5,0.948562003917122,vg_noun
5,0.9655705597361097,vg_noun
5,0.9141325636532316,vg_noun
5,0.9134109885578806,vg_noun
5,0.9690753530563859,vg_noun
5,0.9804143902690444,vg_noun
6,0.9707246675600454,vg_noun
6,0.9877332233790331,vg_noun
6,0.9639212452324503,vg_noun
6,0.9776311720441192,vg_noun
6,0.9805174724255231,vg_noun
6,0.9743325430368003,vg_noun
6,0.9702092567776518,vg_noun
6,0.9763941861663746,vg_noun
6,0.9792804865477786,vg_noun
6,0.985259251623544,vg_noun
7,0.9853623337800227,vg_noun
7,0.9713431604989177,vg_noun
7,0.9863931553448099,vg_noun
7,0.9855684980929801,vg_noun
7,0.9826821977115762,vg_noun
7,0.991341098855788,vg_noun
7,0.9770126791052469,vg_noun
7,0.9708277497165241,vg_noun
7,0.9821667869291826,vg_noun
7,0.947840428821771,vg_noun
8,0.9873208947531182,vg_noun
8,0.9796928151736934,vg_noun
8,0.991341098855788,vg_noun
8,0.9641274095454077,vg_noun
8,0.9744356251932791,vg_noun
8,0.9833006906504485,vg_noun
8,0.9800020616431295,vg_noun
8,0.96794144933512,vg_noun
8,0.9880424698484692,vg_noun
8,0.9788681579218638,vg_noun
9,0.9927842490464901,vg_noun
9,0.9887640449438202,vg_noun
9,0.9892794557262138,vg_noun
9,0.9881455520049479,vg_noun
9,0.9798989794866508,vg_noun
9,0.9829914441810123,vg_noun
9,0.9901041129780435,vg_noun
9,0.9907226059169157,vg_noun
9,0.9810328832079167,vg_noun
9,0.9795897330172147,vg_noun
10,0.9887640449438202,vg_noun
10,0.992062673951139,vg_noun
10,0.9908256880733946,vg_noun
10,0.9854654159365014,vg_noun
10,0.987011648283682,vg_noun
10,0.9851561694670653,vg_noun
10,0.9878363055355118,vg_noun
10,0.9923719204205752,vg_noun
10,0.971240078342439,vg_noun
10,0.9713431604989177,vg_noun
11,0.9847438408411504,vg_noun
11,0.991341098855788,vg_noun
11,0.9855684980929801,vg_noun
11,0.9853623337800227,vg_noun
11,0.979486650860736,vg_noun
11,0.9788681579218638,vg_noun
11,0.9902071951345223,vg_noun
11,0.9808267188949593,vg_noun
11,0.9805174724255231,vg_noun
11,0.9888671271002989,vg_noun
12,0.9779404185135553,vg_noun
12,0.9769095969487682,vg_noun
12,0.9568085764354191,vg_noun
12,0.9738171322544068,vg_noun
12,0.9834037728069271,vg_noun
12,0.9856715802494588,vg_noun
12,0.9905164416039584,vg_noun
12,0.9542315225234512,vg_noun
12,0.9779404185135553,vg_noun
12,0.9674260385527266,vg_noun
13,0.9891763735697351,vg_noun
13,0.9739202144108855,vg_noun
13,0.9912380166993093,vg_noun
13,0.9943298969072165,vg_noun
13,0.9847438408411504,vg_noun
13,0.994639727863107,vg_noun
13,0.9931965776724049,vg_noun
13,0.9880424698484692,vg_noun
13,0.9825791155550974,vg_noun
13,0.9808267188949593,vg_noun
14,0.959694876816823,vg_noun
14,0.9843315122152355,vg_noun
14,0.9921657561076178,vg_noun
14,0.9940212349242347,vg_noun
14,0.98958870219565,vg_noun
14,0.9836099371198845,vg_noun
14,0.9792804865477786,vg_noun
14,0.9915472631687455,vg_noun
14,0.9831958762886598,vg_noun
14,0.9880424698484692,vg_noun
15,0.983094526337491,vg_noun
15,0.9656736418925884,vg_noun
15,0.9902071951345223,vg_noun
15,0.9865993196577673,vg_noun
15,0.990619523760437,vg_noun
15,0.9821667869291826,vg_noun
15,0.9733017214720132,vg_noun
15,0.9928873312029688,vg_noun
15,0.9925780847335326,vg_noun
15,0.9756726110710237,vg_noun
16,0.9898979486650861,vg_noun
16,0.994948974332543,vg_noun
16,0.9878363055355118,vg_noun
16,0.9805174724255231,vg_noun
16,0.9798989794866508,vg_noun
16,0.9865993196577673,vg_noun
16,0.9888671271002989,vg_noun
16,0.9804143902690444,vg_noun
16,0.9858777445624163,vg_noun
16,0.9950520564890217,vg_noun
17,0.9778373363570766,vg_noun
17,0.9897948665086074,vg_noun
17,0.9862900731883311,vg_noun
17,0.9892794557262138,vg_noun
17,0.9908256880733946,vg_noun
17,0.980929801051438,vg_noun
17,0.9840222657457994,vg_noun
17,0.9878363055355118,vg_noun
17,0.9907226059169157,vg_noun
17,0.9881455520049479,vg_noun
18,0.9902071951345223,vg_noun
18,0.9880424698484692,vg_noun
18,0.96794144933512,vg_noun
18,0.9890732914132564,vg_noun
18,0.9863931553448099,vg_noun
18,0.9886609627873415,vg_noun
18,0.984537676528193,vg_noun
18,0.9788681579218638,vg_noun
18,0.9917534274817029,vg_noun
18,0.9781465828265127,vg_noun
19,0.9891763735697351,vg_noun
19,0.9914441810122667,vg_noun
19,0.9882486341614266,vg_noun
19,0.990619523760437,vg_noun
19,0.984537676528193,vg_noun
19,0.9818575404597464,vg_noun
19,0.9891763735697351,vg_noun
19,0.9840222657457994,vg_noun
19,0.9884547984743841,vg_noun
19,0.9763941861663746,vg_noun
20,0.9852577319587629,vg_noun
20,0.9848469229976291,vg_noun
20,0.9915472631687455,vg_noun
20,0.9847438408411504,vg_noun
20,0.9935058241418411,vg_noun
20,0.9869085661272033,vg_noun
20,0.992062673951139,vg_noun
20,0.9861855670103092,vg_noun
20,0.9860839088753737,vg_noun
20,0.9757756932275023,vg_noun
21,0.9743325430368003,vg_noun
21,0.9879393876919905,vg_noun
21,0.994227399237192,vg_noun
21,0.9750541181321514,vg_noun
21,0.9855684980929801,vg_noun
21,0.9929904133594475,vg_noun
21,0.9886609627873415,vg_noun
21,0.9818575404597464,vg_noun
21,0.9943304813936708,vg_noun
21,0.9926811668900113,vg_noun
22,0.9699000103082156,vg_noun
22,0.9882486341614266,vg_noun
22,0.9901041129780435,vg_noun
22,0.98958870219565,vg_noun
22,0.9908256880733946,vg_noun
22,0.991341098855788,vg_noun
22,0.988659793814433,vg_noun
22,0.9886609627873415,vg_noun
22,0.9922688382640965,vg_noun
22,0.9760849396969384,vg_noun
23,0.992062673951139,vg_noun
23,0.9829914441810123,vg_noun
23,0.9925780847335326,vg_noun
23,0.9717554891248325,vg_noun
23,0.9857746624059376,vg_noun
23,0.9902071951345223,vg_noun
23,0.9909287702298732,vg_noun
23,0.9777342542005979,vg_noun
23,0.9883517163179054,vg_noun
23,0.9811359653643954,vg_noun
24,0.9878363055355118,vg_noun
24,0.9876301412225543,vg_noun
24,0.9908256880733946,vg_noun
24,0.9877332233790331,vg_noun
24,0.9812390475208741,vg_noun
24,0.9869085661272033,vg_noun
24,0.9929904133594475,vg_noun
24,0.984537676528193,vg_noun
24,0.9878363055355118,vg_noun
24,0.9710339140294815,vg_noun
25,0.9895876288659794,vg_noun
25,0.9854654159365014,vg_noun
25,0.990310277291001,vg_noun
25,0.9791774043912999,vg_noun
25,0.9941243170807134,vg_noun
25,0.9908256880733946,vg_noun
25,0.994227399237192,vg_noun
25,0.988659793814433,vg_noun
25,0.9959797958973302,vg_noun
25,0.9761880218534171,vg_noun
26,0.9885578806308628,vg_noun
26,0.987011648283682,vg_noun
26,0.9930934955159262,vg_noun
26,0.9930934955159262,vg_noun
26,0.9889690721649484,vg_noun
26,0.9912380166993093,vg_noun
26,0.9778373363570766,vg_noun
26,0.9922688382640965,vg_noun
26,0.9835068549634058,vg_noun
26,0.9805174724255231,vg_noun
27,0.9918565096381816,vg_noun
27,0.9904133594474797,vg_noun
27,0.9886609627873415,vg_noun
27,0.9911349345428306,vg_noun
27,0.9855684980929801,vg_noun
27,0.9897948665086074,vg_noun
27,0.9724770642201835,vg_noun
27,0.9736109679414493,vg_noun
27,0.9879393876919905,vg_noun
27,0.9935058241418411,vg_noun
28,0.9925780847335326,vg_noun
28,0.9768065147922894,vg_noun
28,0.981651376146789,vg_noun
28,0.9885578806308628,vg_noun
28,0.9868054839707247,vg_noun
28,0.9914441810122667,vg_noun
28,0.9934027419853624,vg_noun
28,0.9938150706112772,vg_noun
28,0.9746417895062365,vg_noun
28,0.985980826718895,vg_noun
29,0.9908256880733946,vg_noun
29,0.9875270590660756,vg_noun
29,0.9908256880733946,vg_noun
29,0.9797958973301721,vg_noun
29,0.9912371134020619,vg_noun
29,0.9848469229976291,vg_noun
29,0.9865993196577673,vg_noun
29,0.972270899907226,vg_noun
29,0.9854654159365014,vg_noun
29,0.9898979486650861,vg_noun
30,0.9858777445624163,vg_noun
30,0.9879393876919905,vg_noun
30,0.992062673951139,vg_noun
30,0.9921657561076178,vg_noun
30,0.9743325430368003,vg_noun
30,0.9915472631687455,vg_noun
30,0.9868054839707247,vg_noun
30,0.9904133594474797,vg_noun
30,0.9834037728069271,vg_noun
30,0.9923719204205752,vg_noun
31,0.9747448716627152,vg_noun
31,0.9930934955159262,vg_noun
31,0.9882486341614266,vg_noun
31,0.9833006906504485,vg_noun
31,0.978043500670034,vg_noun
31,0.9857746624059376,vg_noun
31,0.9910318523863519,vg_noun
31,0.9850530873105865,vg_noun
31,0.9962886597938144,vg_noun
31,0.9912380166993093,vg_noun
32,0.9902071951345223,vg_noun
32,0.9862900731883311,vg_noun
32,0.9889702092567777,vg_noun
32,0.9880424698484692,vg_noun
32,0.9791774043912999,vg_noun
32,0.9876301412225543,vg_noun
32,0.9762911040098959,vg_noun
32,0.9937119884547985,vg_noun
32,0.9797958973301721,vg_noun
32,0.9886609627873415,vg_noun
33,0.9958767137408514,vg_noun
33,0.9889702092567777,vg_noun
33,0.9931965776724049,vg_noun
33,0.990310277291001,vg_noun
33,0.9840222657457994,vg_noun
33,0.9936089062983198,vg_noun
33,0.9791774043912999,vg_noun
33,0.9930934955159262,vg_noun
33,0.9883517163179054,vg_noun
33,0.9927842490464901,vg_noun
34,0.9857746624059376,vg_noun
34,0.9872178125966395,vg_noun
34,0.9850530873105865,vg_noun
34,0.985259251623544,vg_noun
34,0.9911349345428306,vg_noun
34,0.9836099371198845,vg_noun
34,0.9892794557262138,vg_noun
34,0.9718585712813113,vg_noun
34,0.9814452118338316,vg_noun
34,0.992062673951139,vg_noun
35,0.9807236367384806,vg_noun
35,0.9935058241418411,vg_noun
35,0.9932996598288836,vg_noun
35,0.9500051541078239,vg_noun
35,0.9812390475208741,vg_noun
35,0.9890732914132564,vg_noun
35,0.9615503556334398,vg_noun
35,0.9888671271002989,vg_noun
35,0.9896917843521287,vg_noun
35,0.9885578806308628,vg_noun
36,0.9929904133594475,vg_noun
36,0.9812390475208741,vg_noun
36,0.9875270590660756,vg_noun
36,0.9878363055355118,vg_noun
36,0.9915472631687455,vg_noun
36,0.9889702092567777,vg_noun
36,0.9856715802494588,vg_noun
36,0.9860839088753737,vg_noun
36,0.991341098855788,vg_noun
36,0.9862900731883311,vg_noun
37,0.9745387073497578,vg_noun
37,0.9846407586846717,vg_noun
37,0.9952582208019792,vg_noun
37,0.9910318523863519,vg_noun
37,0.9789712400783425,vg_noun
37,0.9909287702298732,vg_noun
37,0.9882486341614266,vg_noun
37,0.9892794557262138,vg_noun
37,0.9924750025770539,vg_noun
37,0.9958767137408514,vg_noun
38,0.98958870219565,vg_noun
38,0.9940212349242347,vg_noun
38,0.9928873312029688,vg_noun
38,0.9856715802494588,vg_noun
38,0.9925780847335326,vg_noun
38,0.9881455520049479,vg_noun
38,0.9919595917946603,vg_noun
38,0.9935058241418411,vg_noun
38,0.9795897330172147,vg_noun
38,0.9818575404597464,vg_noun
39,0.9881455520049479,vg_noun
39,0.9789712400783425,vg_noun
39,0.9961859602102876,vg_noun
39,0.9716524069683538,vg_noun
39,0.9912380166993093,vg_noun
39,0.9891763735697351,vg_noun
39,0.9976291104009896,vg_noun
39,0.9879393876919905,vg_noun
39,0.9930934955159262,vg_noun
39,0.9908256880733946,vg_noun
40,0.9863931553448099,vg_noun
40,0.9924750025770539,vg_noun
40,0.9862900731883311,vg_noun
40,0.9862900731883311,vg_noun
40,0.9908256880733946,vg_noun
40,0.9905164416039584,vg_noun
40,0.9921657561076178,vg_noun
40,0.9854654159365014,vg_noun
40,0.990310277291001,vg_noun
40,0.9896917843521287,vg_noun
41,0.9747448716627152,vg_noun
41,0.9874239769095969,vg_noun
41,0.9849500051541078,vg_noun
41,0.9872178125966395,vg_noun
41,0.9932996598288836,vg_noun
41,0.9659828883620245,vg_noun
41,0.9950520564890217,vg_noun
41,0.9877332233790331,vg_noun
41,0.9960828780538089,vg_noun
41,0.981651376146789,vg_noun
42,0.9808267188949593,vg_noun
42,0.9877332233790331,vg_noun
42,0.9857746624059376,vg_noun
42,0.9754664467580662,vg_noun
42,0.9913402061855671,vg_noun
42,0.994948974332543,vg_noun
42,0.9943304813936708,vg_noun
42,0.9812390475208741,vg_noun
42,0.9896917843521287,vg_noun
42,0.9911349345428306,vg_noun
43,0.990619523760437,vg_noun
43,0.9945366457066281,vg_noun
43,0.9915472631687455,vg_noun
43,0.9919595917946603,vg_noun
43,0.9885578806308628,vg_noun
43,0.9941243170807134,vg_noun
43,0.9800020616431295,vg_noun
43,0.9955674672714153,vg_noun
43,0.9919595917946603,vg_noun
43,0.986702401814246,vg_noun
44,0.9900010308215648,vg_noun
44,0.9755695289145448,vg_noun
44,0.9908256880733946,vg_noun
44,0.9972167817750748,vg_noun
44,0.9922688382640965,vg_noun
44,0.9893825378826925,vg_noun
44,0.9831976084939696,vg_noun
44,0.9808267188949593,vg_noun
44,0.9767034326358107,vg_noun
44,0.964024327388929,vg_noun
45,0.9902071951345223,vg_noun
45,0.9916503453252242,vg_noun
45,0.991341098855788,vg_noun
45,0.9907226059169157,vg_noun
45,0.9912380166993093,vg_noun
45,0.9886609627873415,vg_noun
45,0.976600350479332,vg_noun
45,0.994639727863107,vg_noun
45,0.9927842490464901,vg_noun
45,0.9892794557262138,vg_noun
46,0.9861869910318524,vg_noun
46,0.9885578806308628,vg_noun
46,0.9784558292959489,vg_noun
46,0.9894856200391712,vg_noun
46,0.9869085661272033,vg_noun
46,0.9927842490464901,vg_noun
46,0.9849500051541078,vg_noun
46,0.9874239769095969,vg_noun
46,0.9871147304401608,vg_noun
46,0.9922688382640965,vg_noun
47,0.9822698690856613,vg_noun
47,0.9776311720441192,vg_noun
47,0.9797958973301721,vg_noun
47,0.9885578806308628,vg_noun
47,0.984537676528193,vg_noun
47,0.994639727863107,vg_noun
47,0.9786619936089063,vg_noun
47,0.9908256880733946,vg_noun
47,0.979486650860736,vg_noun
47,0.9873208947531182,vg_noun
48,0.9873208947531182,vg_noun
48,0.9850530873105865,vg_noun
48,0.9881455520049479,vg_noun
48,0.9886609627873415,vg_noun
48,0.9915472631687455,vg_noun
48,0.9743325430368003,vg_noun
48,0.9828883620245336,vg_noun
48,0.9826821977115762,vg_noun
48,0.9941243170807134,vg_noun
48,0.9908256880733946,vg_noun
49,0.9890732914132564,vg_noun
49,0.9841253479022781,vg_noun
49,0.9918565096381816,vg_noun
49,0.992062673951139,vg_noun
49,0.9914441810122667,vg_noun
49,0.9924750025770539,vg_noun
49,0.9939181527677559,vg_noun
49,0.994948974332543,vg_noun
49,0.9940212349242347,vg_noun
49,0.9914441810122667,vg_noun
50,0.9940212349242347,vg_noun
50,0.9838161014328419,vg_noun
50,0.9815482939903103,vg_noun
50,0.9863931553448099,vg_noun
50,0.9864962375012886,vg_noun
50,0.9843315122152355,vg_noun
50,0.980208225956087,vg_noun
50,0.9890732914132564,vg_noun
50,0.9922688382640965,vg_noun
50,0.9874239769095969,vg_noun
1,0.7757963096587981,vg_verb
1,0.7809504174827337,vg_verb
1,0.7589939181527677,vg_verb
1,0.23245026285949902,vg_verb
1,0.8275435522111123,vg_verb
1,0.7059066075662302,vg_verb
1,0.6250901968869189,vg_verb
1,0.5972580146376663,vg_verb
1,0.7954850015462324,vg_verb
1,0.6038552726523039,vg_verb
2,0.8774353159468096,vg_verb
2,0.6432326564271724,vg_verb
2,0.930522626533347,vg_verb
2,0.67147716730234,vg_verb
2,0.852077105453046,vg_verb
2,0.811050407174518,vg_verb
2,0.8513555303576951,vg_verb
2,0.49917525773195875,vg_verb
2,0.9577363158437274,vg_verb
2,0.22812081228739306,vg_verb
3,0.44902587362127616,vg_verb
3,0.8815463917525773,vg_verb
3,0.8801154520152562,vg_verb
3,0.7864137717761056,vg_verb
3,0.713225440676219,vg_verb
3,0.8998041439026905,vg_verb
3,0.7000309246469436,vg_verb
3,0.7943510978249665,vg_verb
3,0.930522626533347,vg_verb
3,0.7917740439129987,vg_verb
4,0.6361199876301412,vg_verb
4,0.9454695392227606,vg_verb
4,0.6148850633955263,vg_verb
4,0.8296051953406866,vg_verb
4,0.845273683125451,vg_verb
4,0.6832285331409134,vg_verb
4,0.8405319039274302,vg_verb
4,0.934542830636017,vg_verb
4,0.6098340377280693,vg_verb
4,0.8774353159468096,vg_verb
5,0.7775487063189362,vg_verb
5,0.8993918152767756,vg_verb
5,0.8576435419028966,vg_verb
5,0.9307287908463046,vg_verb
5,0.5058241418410473,vg_verb
5,0.7181733841871972,vg_verb
5,0.771879187712607,vg_verb
5,0.9524791258633131,vg_verb
5,0.8618699103185239,vg_verb
5,0.7423976909596949,vg_verb
6,0.9544376868364086,vg_verb
6,0.9734048036284919,vg_verb
6,0.8209462941964746,vg_verb
6,0.7152870838057932,vg_verb
6,0.9507267292031749,vg_verb
6,0.9497989897948665,vg_verb
6,0.8572312132769817,vg_verb
6,0.8959901041129781,vg_verb
6,0.9695907638387795,vg_verb
6,0.797031233893413,vg_verb
7,0.947840428821771,vg_verb
7,0.9458818678486753,vg_verb
7,0.9133079064014019,vg_verb
7,0.7889908256880734,vg_verb
7,0.8814555200494795,vg_verb
7,0.868673332646119,vg_verb
7,0.9650551489537161,vg_verb
7,0.8584681991547263,vg_verb
7,0.9193897536336461,vg_verb
7,0.9277394083084218,vg_verb
8,0.9419647459024842,vg_verb
8,0.7641480259767034,vg_verb
8,0.9471188537264199,vg_verb
8,0.8622822389444387,vg_verb
8,0.9739202144108855,vg_verb
8,0.9247500257705391,vg_verb
8,0.9027935264405731,vg_verb
8,0.967632202865684,vg_verb
8,0.944232553345016,vg_verb
8,0.9595917946603443,vg_verb
9,0.9079476342645089,vg_verb
9,0.977321925574683,vg_verb
9,0.9422739923719204,vg_verb
9,0.9295948871250387,vg_verb
9,0.9104216060199979,vg_verb
9,0.8174415008761984,vg_verb
9,0.9677352850221627,vg_verb
9,0.9380476239562932,vg_verb
9,0.9428924853107927,vg_verb
9,0.9745387073497578,vg_verb
10,0.9414493351200907,vg_verb
10,0.9440263890320586,vg_verb
10,0.9460880321616328,vg_verb
10,0.7884754149056799,vg_verb
10,0.9388722812081228,vg_verb
10,0.8681579218637254,vg_verb
10,0.8972270899907226,vg_verb
10,0.9304195443768684,vg_verb
10,0.9595917946603443,vg_verb
10,0.9473250180393774,vg_verb
11,0.920832903824348,vg_verb
11,0.9645397381713225,vg_verb
11,0.9452633749098032,vg_verb
11,0.8159983506854963,vg_verb
11,0.9511390578290898,vg_verb
11,0.9536130295845789,vg_verb
11,0.8121843108957839,vg_verb
11,0.9615503556334398,vg_verb
11,0.964024327388929,vg_verb
11,0.9710339140294815,vg_verb
12,0.8289867024018143,vg_verb
12,0.9692815173693433,vg_verb
12,0.9103185238635192,vg_verb
12,0.9320688588805278,vg_verb
12,0.9167096175651994,vg_verb
12,0.9527883723327492,vg_verb
12,0.9627873415111844,vg_verb
12,0.9754664467580662,vg_verb
12,0.9511390578290898,vg_verb
12,0.8986702401814246,vg_verb
13,0.8253788269250593,vg_verb
13,0.8243480053602721,vg_verb
13,0.9774250077311617,vg_verb
13,0.961859602102876,vg_verb
13,0.9711369961859602,vg_verb
13,0.9392846098340377,vg_verb
13,0.972270899907226,vg_verb
13,0.8514586125141738,vg_verb
13,0.9677352850221627,vg_verb
13,0.8543449128955778,vg_verb
14,0.7644572724461396,vg_verb
14,0.9033089372229667,vg_verb
14,0.925883929491805,vg_verb
14,0.9392846098340377,vg_verb
14,0.9643335738583652,vg_verb
14,0.92227605401505,vg_verb
14,0.9649520667972374,vg_verb
14,0.9371198845479848,vg_verb
14,0.8490877229151634,vg_verb
14,0.9606226162251315,vg_verb
15,0.9595917946603443,vg_verb
15,0.9454695392227606,vg_verb
15,0.9718585712813113,vg_verb
15,0.9671167920832904,vg_verb
15,0.9501082362643026,vg_verb
15,0.8864034635604577,vg_verb
15,0.9776311720441192,vg_verb
15,0.9454695392227606,vg_verb
15,0.9360890629831976,vg_verb
15,0.9731986393155345,vg_verb
16,0.9751572002886301,vg_verb
16,0.9543346046799299,vg_verb
16,0.9630965879806206,vg_verb
16,0.9517575507679621,vg_verb
16,0.861457581692609,vg_verb
16,0.9605195340686528,vg_verb
16,0.9730955571590557,vg_verb
16,0.9620657664158334,vg_verb
16,0.9451602927533244,vg_verb
16,0.9332989690721649,vg_verb
17,0.9493866611689517,vg_verb
17,0.9544376868364086,vg_verb
17,0.8216678692918256,vg_verb
17,0.959694876816823,vg_verb
17,0.9327904339758788,vg_verb
17,0.97196165343779,vg_verb
17,0.9536130295845789,vg_verb
17,0.9622719307287908,vg_verb
